months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
0.2698347500732554,0.334073453910285,-0.010230812122287915,795,2,0,-1.0399656435679563,-0.013465329016815061,1.2624890127883643,-0.5432370046377742,0,5,3,7,2,0.47648006934120174,0.9538505081700629,11,2,1,2,4,1,3,61,1.4905230943442151,-0.8238649762007128,2,1.2296926501022896,0.461837853772224,0,1.2978487513181043,0.09768964808381879,1.7461391721635156,1.3429733882631227,5,14,-0.5160612504077055,0
2.1124221048220204,2.4138230031551786,-1.2906819572492463,891,2,0,1.412783515790431,-0.4886230524286849,-0.4794758203104481,1.5955531077994574,0,2,3,16,2,-0.9019267788874382,-0.8617395714633288,30,0,1,0,1,4,6,553,1.3465946379571725,1.1400563019893057,2,0.009759465477002306,0.461837853772224,2,2.3555132920041544,2.1003499816666586,2.131846180027026,2.2054073608569063,1,4,0.14918045169696045,0
-1.2511689625731308,-1.7456760953346089,1.1536186045223409,634,2,2,-1.0399656435679563,-0.1681907139429295,0.8269978045136612,-0.9627260842852154,1,4,10,15,5,-0.9019267788874382,0.9538505081700629,43,2,2,2,0,4,3,633,-0.3805468386873412,-0.8238649762007128,2,0.009759465477002306,-1.3386995878348875,1,0.14241371564925173,-0.5582482298552894,0.4189752741385335,0.2363243902604116,10,3,-0.8486821014600384,0
-0.7209905255935334,-0.5416105668244071,0.3135794153977511,806,2,0,-0.22238259044849376,-1.310396779836849,-0.4794758203104481,-0.5101807684110241,0,4,1,3,5,0.9933826374269418,-0.213823111672589,15,1,0,1,2,4,6,622,-0.9562606642355124,-0.8238649762007128,1,0.009759465477002306,-0.4384308670313317,1,-1.723562707976012,-1.2941285366682265,-1.302190406112615,-1.7422940910895772,12,18,0.8144221538016264,0
-0.2081949881870374,-0.10376855645706107,0.38080668119685246,875,2,1,1.412783515790431,0.18326045833230545,-0.4794758203104481,-0.34227629795239856,0,1,6,2,1,0.5805785031918022,-1.0219386961368633,29,2,2,2,4,4,6,658,0.051238530473787215,-0.8238649762007128,1,-1.2101737191482849,0.461837853772224,2,-0.24866826428195712,-0.6627883291518347,0.20745852789080205,-0.2293263848685416,4,27,-0.349750824881539,1
2.3383997992723407,2.085441495379669,1.3491198369865718,601,1,0,1.412783515790431,-0.5122252297902956,-0.4794758203104481,-0.5927725211447236,0,4,13,12,2,1.0974810712775422,0.9538505081700629,57,0,3,0,3,6,2,953,0.051238530473787215,2.1220169410843153,2,-1.2101737191482849,-1.3386995878348875,1,0.39252428420990854,0.632688979777904,0.6470815691115773,0.21990212174050539,0,23,-1.014992526986205,1
-1.164254464707623,-1.4172945875590992,0.04942642924682141,251,2,2,-0.22238259044849376,-0.23342450970626952,1.6979802210630675,1.6558748086049622,1,1,6,10,3,1.3810595634912468,0.9538505081700629,44,0,2,0,3,1,5,459,-1.6759029461707264,1.1400563019893057,0,0.009759465477002306,0.461837853772224,2,-0.02470561879809624,-0.33686919605084037,-0.33377549927251093,0.1377907791409744,9,26,1.1470430048539593,0
-0.5558529796490685,-0.8699920745999167,-1.0546412006396184,470,1,2,-1.0399656435679563,-2.2445267057268468,2.1334714293377703,-0.4270448226790794,1,2,6,15,4,1.0185098455977764,0.9538505081700629,11,2,3,2,4,6,3,393,-0.3805468386873412,-0.8238649762007128,1,-1.2101737191482849,0.461837853772224,2,0.9518624648091956,1.3788183159336393,-0.06626902607685048,0.9912189915786804,11,21,1.6459742814324587,0
-0.382023983918053,-0.21322905904889758,1.4593736426692523,879,2,2,-1.0399656435679563,0.4827540596101046,-0.4794758203104481,-0.4057654810810237,0,4,2,19,2,0.7313417522168096,-0.3918221390876274,37,2,3,2,3,1,4,319,1.0587377251830867,-0.8238649762007128,2,0.009759465477002306,-1.3386995878348875,1,0.764279538388703,-0.16468550309182448,1.2152736129535227,0.8005087765088019,0,33,1.6459742814324587,0
-0.06913179160222496,0.005691946134775455,-1.5656392559028278,44,1,2,1.412783515790431,0.8987014596061289,-0.4794758203104481,-0.32853193633004785,0,2,5,4,3,1.1441458864519491,-0.01802418151604676,44,0,3,0,4,5,1,803,-0.524475295074384,1.1400563019893057,0,1.2296926501022896,-1.3386995878348875,1,0.2894484135303651,-0.28562404933684754,-0.2819331595059101,0.5504664945282947,9,29,1.4796638559062922,0
2.2254109520471808,2.5232835057470155,-1.4120670070809125,769,1,1,-0.22238259044849376,-0.2804649604200353,1.2624890127883643,1.641376948985041,1,3,7,3,3,-0.9019267788874382,0.9538505081700629,0,0,2,1,4,1,1,486,1.2026661815701296,1.1400563019893057,1,0.009759465477002306,-1.3386995878348875,0,-0.21228854521858886,-1.5237067939469142,-0.4478286467590328,0.21142611218184412,11,19,0.9807325793277929,0
0.11338865391534139,0.2246129513184485,-0.4451043903540247,834,0,2,1.412783515790431,-1.5622352903654242,-0.4794758203104481,-0.8195754184134428,0,0,6,16,3,0.7744169662239546,0.9538505081700629,20,0,3,2,4,4,0,889,0.4830238996349156,1.1400563019893057,0,0.009759465477002306,0.461837853772224,0,-0.5654749844587891,-1.5237067939469142,-0.5535870198828986,-0.2552841641419417,0,31,-1.5139238035647045,0
1.4431804712576104,1.7570599876041597,-1.0148217045248378,816,0,0,1.412783515790431,-1.1646451394284305,-0.4794758203104481,-0.799468184811608,1,2,9,13,2,1.7077132697120962,-1.474056225771061,21,0,2,0,0,4,2,164,1.2026661815701296,1.1400563019893057,1,-1.2101737191482849,-1.3386995878348875,2,0.7108468260143809,2.1413460990378526,-0.29852270823122234,0.5165624562936496,11,15,-0.8486821014600384,1
1.816912812079294,1.7570599876041597,-1.6768466122206487,237,1,0,1.412783515790431,0.050744066687428195,-0.4794758203104481,-0.6707037492267831,1,4,8,5,3,-0.9019267788874382,-0.1497434618031752,37,2,1,2,0,6,3,518,0.4830238996349156,-0.8238649762007128,0,1.2296926501022896,0.461837853772224,0,1.7203840300228501,0.15303440653493106,1.8581186260593734,1.8907355059916071,4,30,0.9807325793277929,1
0.28721764964635693,0.11515244872661197,0.7419922015709857,33,1,0,-0.22238259044849376,-1.5287988724364758,-0.4794758203104481,-0.927660520064944,1,1,2,11,0,-0.9019267788874382,-0.9507390851708479,48,2,2,1,3,5,5,162,-0.8123322078484696,-0.8238649762007128,1,0.009759465477002306,1.3621065745757797,1,0.9518624648091956,-0.07244423900663739,1.4019060361132858,0.9912189915786804,5,13,-0.017129973829206037,0
-1.7031243514737713,-0.43215006423257063,0.5947250630712233,163,2,0,1.412783515790431,0.04308155424537795,-0.4794758203104481,1.5735202682038312,1,5,11,14,3,-0.9019267788874382,0.9538505081700629,17,0,2,0,3,2,0,262,0.6269523560219584,1.1400563019893057,1,0.009759465477002306,1.3621065745757797,2,0.7100889152005607,1.8584728891766122,0.746618861463451,0.32161423644444054,5,13,0.14918045169696045,1
0.46104664537737255,0.4435339565021215,1.2337674544384465,629,1,0,1.412783515790431,0.2691871352894185,-0.4794758203104481,-0.8962508164995516,1,2,9,9,3,-0.9019267788874382,-0.08566381193376135,55,1,0,1,4,3,0,165,-1.1001891206225551,-0.8238649762007128,2,0.009759465477002306,1.3621065745757797,2,-1.657624467173657,-1.1875386315031213,-1.3644012138325359,-1.661772000282295,12,9,-0.017129973829206037,0
-0.016983092882920287,-0.5416105668244071,0.2423744812349213,559,1,0,-1.0399656435679563,-1.6731983047668852,0.8269978045136612,1.4862819444851139,1,3,3,5,1,0.21084958296380757,-0.12126361741676904,13,3,0,1,2,5,4,307,-0.9562606642355124,-0.8238649762007128,2,1.2296926501022896,-0.4384308670313317,0,-1.7826797514539856,-1.3105269836167042,-1.426612021552457,-1.7889121436622142,11,15,-0.349750824881539,1
0.17422880242119684,0.11515244872661197,1.4316856458595026,236,2,0,1.412783515790431,0.14462008810314048,-0.4794758203104481,1.5156823200569849,0,3,11,11,1,-0.9019267788874382,-1.0254986766851641,15,2,3,1,3,4,3,244,1.3465946379571725,-0.8238649762007128,1,0.009759465477002306,-1.3386995878348875,2,0.6471823176534863,0.0669425600554231,1.6839283644435945,0.4572303893830208,4,27,0.6481117282754599,0
0.3219834487925601,0.6624549616857945,0.19672859613726248,106,0,2,1.412783515790431,-0.622450676149207,-0.4794758203104481,-0.9628516672848105,0,6,6,1,4,-0.9019267788874382,0.9538505081700629,30,2,2,1,4,4,4,123,-0.9562606642355124,-0.8238649762007128,1,1.2296926501022896,0.461837853772224,1,1.4736840601243841,1.3665194807222811,1.3894638745693015,1.3519791484192005,0,33,0.9807325793277929,0
-1.2164031634269277,-1.5267550901509357,1.4103883843268978,544,0,1,-0.22238259044849376,-1.2384838956881916,-0.4794758203104481,-0.38911875680136443,1,5,9,18,0,1.00774104209599,0.9538505081700629,35,0,3,0,0,4,1,412,1.4905230943442151,2.1220169410843153,1,-1.2101737191482849,-1.3386995878348875,0,0.8654606320336959,1.0590486004383242,1.0784098359696965,0.6606546187908912,12,11,-0.017129973829206037,0
-0.3298752851987483,-0.21322905904889758,0.4674124311280516,591,0,0,1.412783515790431,0.3313887068778303,3.0044538458871766,1.5234405586986366,1,3,2,15,0,0.08521354210963465,0.9538505081700629,56,0,3,0,4,6,5,900,-0.23661838230029839,1.1400563019893057,1,1.2296926501022896,0.461837853772224,0,0.5448643577877631,0.005448383998631703,0.01253133036838282,0.757069227520663,5,14,0.14918045169696045,1
-0.42548123285080686,-0.43215006423257063,-0.815868229557058,20,0,2,-0.22238259044849376,-0.6886678959692817,-0.4794758203104481,1.5846552941679286,0,0,0,19,2,2.009239767762111,0.9538505081700629,48,0,1,2,4,1,0,565,0.6269523560219584,1.1400563019893057,2,1.2296926501022896,1.3621065745757797,1,-0.8705340870214083,-0.8452210514536492,-0.8480515097571915,-0.7818562579737727,2,0,0.4818013027492934,0
-0.7818306740993888,-0.9794525771917532,0.1503120864446739,107,0,0,-0.22238259044849376,1.2369993351225486,-0.4794758203104481,-0.40418871675277435,1,2,4,18,5,0.9431282210852726,-1.3245370427424288,17,0,1,0,0,1,2,823,-1.5319744897836836,1.1400563019893057,1,0.009759465477002306,0.461837853772224,0,0.9226828984771189,1.3501210337738034,1.3728743258439893,0.5901977893345194,11,19,1.6459742814324587,0
-0.4776299315701116,-0.21322905904889758,1.7290572225039962,391,0,2,-1.0399656435679563,0.652640565410865,-0.4794758203104481,1.4255974483474454,1,6,9,19,3,-0.9019267788874382,0.9538505081700629,24,2,3,2,1,6,2,277,0.7708808124090012,-0.8238649762007128,2,-1.2101737191482849,-0.4384308670313317,2,0.45618879257080297,0.6900835440975759,-0.41464954930840825,0.5652995112559519,1,4,-1.014992526986205,0
-0.4950128311432131,-0.6510710694162436,-1.6205170679660088,256,2,0,-0.22238259044849376,0.3185632181379277,2.1334714293377703,-0.3068479383999636,1,2,2,15,1,1.011330643263252,-0.797659921593915,47,2,1,0,3,6,6,233,0.4830238996349156,-0.8238649762007128,2,1.2296926501022896,-1.3386995878348875,2,0.012810966486002282,0.653187038463501,-0.4333127916243846,-0.04020542159091214,8,7,-1.680234229090871,1
-1.2337860630000292,-1.1983735823754262,-1.3469842572000248,268,0,0,-0.22238259044849376,-1.0979771835823526,-0.4794758203104481,-0.9917357571916795,0,5,10,4,4,-0.9019267788874382,0.9538505081700629,17,2,2,2,4,1,4,445,-1.244117577009598,-0.8238649762007128,0,0.009759465477002306,-0.4384308670313317,2,0.2818693053921634,-0.28972366107396696,-0.28608054668723815,0.5419904849696334,11,15,-0.1834403993553725,1
0.7391730385469975,1.1002969720531406,1.5064323395242825,61,0,2,1.412783515790431,-0.13901580025982693,-0.4794758203104481,1.6680563595656852,0,3,8,9,4,-0.9019267788874382,0.9538505081700629,35,1,0,1,2,6,0,637,0.6269523560219584,-0.8238649762007128,1,0.009759465477002306,-0.4384308670313317,2,-1.7974590123234788,-1.2715806721140694,-1.3644012138325359,-1.8355301962348511,11,21,-0.6823716759338719,0
1.973358908237208,1.6475994850123232,-0.235759159484919,781,1,2,1.412783515790431,-0.41326818408145966,-0.4794758203104481,1.6002973544508272,0,4,2,3,4,1.4564411880037504,0.9538505081700629,41,0,2,0,4,1,2,332,-1.1001891206225551,1.1400563019893057,0,1.2296926501022896,-1.3386995878348875,0,0.36144994084328147,1.0303513182784882,-0.2425329812832934,0.30095396314520373,7,36,0.3154908772231269,0
-0.04305744224257262,-0.21322905904889758,1.6993920676426086,823,1,1,-1.0399656435679563,0.023249169101246154,-0.4794758203104481,-0.3711603878592676,1,3,12,18,5,0.8390297872346721,0.9538505081700629,15,2,1,0,0,0,1,264,-1.1001891206225551,-0.8238649762007128,0,-1.2101737191482849,1.3621065745757797,1,0.28073243917143315,0.7187808262574118,0.7341766999194668,0.019126645319716713,9,29,0.9807325793277929,1
-1.086031416628666,-1.4172945875590992,-1.3233945820996744,246,0,0,-1.0399656435679563,0.7999083179067475,-0.4794758203104481,-0.6246845567084962,1,0,12,11,1,-0.9019267788874382,-1.0290586572334648,5,2,2,1,0,6,1,427,1.0587377251830867,-0.8238649762007128,1,1.2296926501022896,0.461837853772224,0,-0.48362061656621047,0.11613790090085621,-0.7049666520013731,-0.5259867194216858,2,22,0.8144221538016264,0
-0.7644477745262872,-0.5416105668244071,0.2728258288648738,931,1,1,-1.0399656435679563,1.9719858895239568,-0.4794758203104481,-0.4275052936775947,1,0,13,5,4,-0.9019267788874382,0.09589519602957781,0,2,3,0,4,6,4,520,-1.5319744897836836,-0.8238649762007128,0,0.009759465477002306,-0.4384308670313317,0,1.6794568460765609,1.7928791013827015,1.8207921414274209,1.4192574742910742,2,37,-0.6823716759338719,1
-1.4510723076637988,-1.7456760953346089,-0.3786088287157658,920,0,2,-1.0399656435679563,0.8995209796534073,-0.4794758203104481,-0.8311709153760555,0,1,9,10,0,-0.9019267788874382,-1.445576381384655,31,0,3,1,3,4,6,245,0.7708808124090012,1.1400563019893057,2,0.009759465477002306,-1.3386995878348875,1,-0.04175861210905012,-0.34711822539363896,-0.34414396722583107,0.11924950823140289,4,30,0.8144221538016264,0
-0.8513622723917951,-0.9794525771917532,0.9504500465428996,397,2,1,-1.0399656435679563,-2.943044618024377,-0.4794758203104481,-0.9409304570221577,0,6,13,15,3,0.8821050012418171,-1.1892577819069996,20,2,2,2,3,0,0,635,1.634451550731258,-0.8238649762007128,1,1.2296926501022896,0.461837853772224,1,-0.06222220408219476,-0.35941706060499723,-0.35658612876981527,0.09699998313991708,8,12,-0.017129973829206037,0
0.5653440428159818,0.5529944590939581,-1.7023589567649149,161,0,0,1.412783515790431,-0.7184164736854785,-0.4794758203104481,-0.4620127112329991,1,3,8,15,4,0.4046880459959601,-0.06786390919225752,28,2,1,1,3,4,6,78,0.33909544324787283,-0.8238649762007128,2,-1.2101737191482849,0.461837853772224,0,0.1378662507663307,0.7884742257884421,0.804682282002044,-0.21661237053054969,12,18,1.4796638559062922,0
0.5305782436697788,0.11515244872661197,-0.4522929945299606,663,0,1,-0.22238259044849376,0.8114225745710063,-0.4794758203104481,-0.583367749841714,0,4,10,19,0,-0.9019267788874382,0.9538505081700629,42,0,2,2,3,1,0,360,0.7708808124090012,1.1400563019893057,1,1.2296926501022896,1.3621065745757797,0,0.08935995868183967,-0.11139055050927195,-1.5344440882669867,0.5456987391515478,0,23,-0.5160612504077055,0
-0.3559496345584007,-0.6510710694162436,-0.06665765746214615,233,1,0,-1.0399656435679563,-0.06529997200715741,-0.4794758203104481,-0.3996537751007297,0,0,7,14,0,0.36520243315607714,0.9538505081700629,36,0,2,2,1,0,3,720,-0.09268992591325557,1.1400563019893057,2,0.009759465477002306,-0.4384308670313317,0,0.9226828984771189,-1.5237067939469142,1.3728743258439893,1.3329081269122125,6,10,1.4796638559062922,0
1.312808724459349,0.8813759668694676,1.5311001106488529,547,2,2,1.412783515790431,0.07086328384810708,1.2624890127883643,-0.9452421400082556,1,1,7,11,0,-0.9019267788874382,0.9538505081700629,19,0,1,0,1,6,0,879,1.0587377251830867,1.1400563019893057,1,1.2296926501022896,-0.4384308670313317,1,0.3803977111887858,-0.23642870849141445,-0.23216451332997323,0.6521786092322298,1,4,-0.349750824881539,1
-0.2516522371197913,-0.5416105668244071,1.248148554833727,199,1,2,-0.22238259044849376,-0.5430801595703187,3.0044538458871766,-0.7658956629198559,0,6,10,7,2,-0.9019267788874382,0.9538505081700629,52,3,0,3,4,1,0,630,-0.9562606642355124,-0.8238649762007128,0,1.2296926501022896,-1.3386995878348875,2,-1.723183752569102,-1.3576725185935774,-1.3664749074232,-1.7089198034523485,13,28,-1.680234229090871,0
-0.10389759074842807,-0.43215006423257063,0.13922754681659305,305,0,0,-0.22238259044849376,-0.043090978725919285,-0.4794758203104481,-0.9172231774319305,0,5,3,12,5,-0.9019267788874382,-0.4808216527951466,0,2,2,2,3,6,6,557,1.0587377251830867,-0.8238649762007128,1,-1.2101737191482849,-1.3386995878348875,0,0.9033561727247046,1.6165957966865663,0.054005202181663506,0.8312343111589491,8,7,-0.8486821014600384,0
1.9646674584506572,2.1949019979715056,0.5641530620956,295,2,1,1.412783515790431,0.28770828835790463,2.5689626376124735,-0.3335552563138512,1,4,7,3,3,-0.9019267788874382,0.9538505081700629,5,0,1,1,1,1,5,461,1.0587377251830867,1.1400563019893057,0,-1.2101737191482849,1.3621065745757797,2,1.1004129843179493,1.8297756070167763,0.1618372688961933,1.0240635286184927,9,29,-1.1813029525123715,0
-0.9817340191900567,-1.3078340849672627,-0.03383216335286457,627,0,0,1.412783515790431,-0.7481240753993114,-0.4794758203104481,1.5169800110528007,0,3,4,14,0,-0.9019267788874382,0.9538505081700629,33,3,0,3,2,1,0,139,-1.1001891206225551,-0.8238649762007128,0,0.009759465477002306,0.461837853772224,0,-1.7243206187898323,-1.2531324192970321,-1.3975803112831606,-1.7295800767515852,2,22,0.4818013027492934,0
0.11338865391534139,0.005691946134775455,-0.5887246841798013,38,1,0,-0.22238259044849376,1.1232089765579776,-0.4794758203104481,1.434137092319911,1,1,1,1,1,-0.9019267788874382,0.9538505081700629,44,3,0,1,2,6,3,172,-0.524475295074384,-0.8238649762007128,0,1.2296926501022896,-0.4384308670313317,2,-1.8364914192352177,-1.4355651415988466,-1.4452752638684334,-1.8270541866761898,12,11,-0.8486821014600384,0
0.16553735263464606,0.11515244872661197,0.7137826709444653,851,1,0,-1.0399656435679563,-0.22535223724057965,-0.4794758203104481,-0.884613458537074,0,3,8,12,0,2.2712806529722434,-0.7015404467897942,53,0,3,0,4,0,1,719,-0.6684037514614268,1.1400563019893057,2,0.009759465477002306,-1.3386995878348875,0,0.6725723299164621,1.104144329546638,1.1240310949643053,0.36770253841966116,11,15,-1.014992526986205,0
-0.07782324138877574,0.005691946134775455,-1.0276693398170762,527,2,1,-0.22238259044849376,0.5620426241842651,-0.4794758203104481,-0.31802482536392596,1,6,6,12,1,0.8067233767293134,-0.4559017889570412,54,1,0,1,4,5,3,536,-0.9562606642355124,-0.8238649762007128,1,-1.2101737191482849,-0.4384308670313317,2,-1.8993980167822921,-1.425316112256048,-1.4349067959151132,-1.9202902918214637,5,14,0.6481117282754599,0
-1.5814440544620605,-1.4172945875590992,-0.4881737427151001,350,2,0,-0.22238259044849376,0.08262339652654807,-0.4794758203104481,-0.46647788455193534,1,6,2,16,1,1.6646380557049514,0.9538505081700629,11,2,2,1,1,1,0,646,-1.244117577009598,-0.8238649762007128,2,0.009759465477002306,0.461837853772224,1,0.9905159163140244,1.710886866640313,0.1017001547669363,0.916524157342978,3,32,-1.680234229090871,0
2.042890506529614,1.8665204901959962,-0.08330003507790239,637,1,1,-1.0399656435679563,-0.7126388573521673,-0.4794758203104481,1.4721050191974911,0,6,9,5,4,0.3939192424941738,-1.0041387933953594,56,0,1,0,1,4,1,428,0.051238530473787215,1.1400563019893057,0,1.2296926501022896,1.3621065745757797,0,0.13900311698706094,-1.5237067939469142,-0.23423820692063727,0.6479406044528992,6,8,1.4796638559062922,0
-0.9556596698304044,-0.7605315720080802,-0.9303682545986698,565,1,2,-0.22238259044849376,0.6487888211886574,-0.4794758203104481,-0.5096365754127787,0,5,0,10,3,-0.9019267788874382,0.9538505081700629,44,1,0,1,2,5,5,488,1.0587377251830867,-0.8238649762007128,1,0.009759465477002306,1.3621065745757797,1,-1.9084929465481342,-1.462212617890123,-1.4722332805470657,-1.9139332846524677,3,32,1.4796638559062922,0
-1.677050002114119,0.005691946134775455,0.3012805582261445,587,0,1,1.412783515790431,0.8754680662657931,-0.4794758203104481,-0.9702192032610554,1,6,7,19,0,1.129787481782901,-0.6766205829516888,13,2,1,2,0,6,5,370,1.4905230943442151,-0.8238649762007128,2,-1.2101737191482849,-0.4384308670313317,1,0.49370537785490154,-0.025298704029763995,-0.018574073491577695,0.7014454147919484,10,2,0.3154908772231269,0
-0.46024703199701,-0.3226895616407341,-0.23689563616026998,792,2,1,1.412783515790431,-1.5807564434339103,-0.4794758203104481,-0.969633149262945,0,4,0,11,3,2.5010151276770163,-1.1287381125858864,11,0,3,1,4,5,2,143,0.051238530473787215,1.1400563019893057,1,0.009759465477002306,-0.4384308670313317,1,0.3849451760717068,0.8212711196853975,-0.34829135440715914,0.41485034158971446,5,13,-0.8486821014600384,0
-0.43417268263735764,-0.5416105668244071,0.2036136209273169,419,1,0,-1.0399656435679563,-1.8897155012577722,-0.4794758203104481,1.507017093084924,1,6,6,0,2,0.4226360518322705,0.9538505081700629,19,0,2,0,4,1,6,629,0.4830238996349156,1.1400563019893057,2,1.2296926501022896,-0.4384308670313317,0,0.6335399230047233,1.6411934671092827,-1.5344440882669867,0.8534838362504349,9,26,1.4796638559062922,1
0.35674924793876317,0.5529944590939581,-0.9428539298538957,934,0,2,-0.22238259044849376,-0.3614335410911164,-0.4794758203104481,-0.6757410228772082,1,3,5,1,0,1.5784876276906614,0.9538505081700629,22,0,3,2,3,2,6,717,1.634451550731258,1.1400563019893057,1,-1.2101737191482849,1.3621065745757797,1,-0.3214277024086936,-0.010950062949846002,-0.7692511533119581,-0.2499866581677784,6,6,-1.347613378038538,0
-0.738373425166635,-0.7605315720080802,-0.7903870213600617,315,0,2,-0.22238259044849376,-1.0772433263862156,-0.4794758203104481,-0.452761430262828,1,2,1,3,4,-0.9019267788874382,-0.8083398632388172,23,2,3,1,3,6,2,281,0.051238530473787215,-0.8238649762007128,1,-1.2101737191482849,1.3621065745757797,2,0.13407669669722982,-0.36966608994779576,0.8005348948207158,0.07845871223034556,2,22,0.9807325793277929,0
